1.286285072565078735e-01,9.268367290496826172e-02,8.133852481842041016e-01,3.799396753311157227e-02,3.241055086255073547e-02,6.344962716102600098e-01,7.713109254837036133e-01,-1.780052930116653442e-01,8.897180855274200439e-02,2.724004387855529785e-01,1.701596826314926147e-01,1.726801879703998566e-02,-3.899103496223688126e-03,1.180954203009605408e-01,-8.604866266250610352e-02,-3.253614902496337891e-01,-1.567135937511920929e-02,-1.238921806216239929e-01,7.122003287076950073e-02,1.357450336217880249e-01,1.552568674087524414e-01,2.428327798843383789e-01,1.547224819660186768e-01,3.897461593151092529e-01,-5.472040772438049316e-01,1.039023995399475098e+00,2.851097583770751953e-01,-1.484283655881881714e-01,-1.015149876475334167e-01,-2.656189203262329102e-01,-7.625877261161804199e-01,3.264309167861938477e-01,1.021327018737792969e+00,-2.293029129505157471e-01,-8.376457542181015015e-02,-1.552989929914474487e-01
1.364968866109848022e-01,1.015957444906234741e-01,8.110927343368530273e-01,3.685862571001052856e-02,2.563127875328063965e-02,6.147705912590026855e-01,7.874271869659423828e-01,-1.974458247423171997e-01,7.496982812881469727e-02,2.553023993968963623e-01,1.474027186632156372e-01,1.482503954321146011e-02,-2.080278703942894936e-03,1.344746649265289307e-01,-5.976236239075660706e-02,-2.666676044464111328e-01,-1.579325459897518158e-02,-1.327581703662872314e-01,6.705100089311599731e-02,1.318088024854660034e-01,1.487278193235397339e-01,2.509957253932952881e-01,1.237242892384529114e-01,3.751972019672393799e-01,-5.569465160369873047e-01,1.043798208236694336e+00,2.827129960060119629e-01,-1.468213349580764771e-01,-8.975295722484588623e-02,-2.633389532566070557e-01,-6.940894126892089844e-01,3.268133401870727539e-01,1.051920652389526367e+00,-2.130595743656158447e-01,-7.887639850378036499e-02,-1.722088605165481567e-01
1.477549672126770020e-01,1.180475652217864990e-01,8.075667619705200195e-01,4.453736543655395508e-02,1.937483623623847961e-02,5.834871530532836914e-01,8.106687068939208984e-01,-1.793149113655090332e-01,4.523822292685508728e-02,2.746339440345764160e-01,1.089285984635353088e-01,-3.796090604737401009e-03,-3.913508262485265732e-03,1.682241111993789673e-01,-4.676961526274681091e-02,-1.832800507545471191e-01,-2.254293533042073250e-03,-1.741414964199066162e-01,6.876141577959060669e-02,1.526682227849960327e-01,1.187797561287879944e-01,2.377184778451919556e-01,1.276427656412124634e-01,3.697877526283264160e-01,-5.658422708511352539e-01,1.041712403297424316e+00,2.825589776039123535e-01,-1.488731056451797485e-01,-6.692424416542053223e-02,-2.209979593753814697e-01,-6.034176349639892578e-01,3.496354222297668457e-01,1.074409365653991699e+00,-2.083526253700256348e-01,-8.036036789417266846e-02,-1.812388449907302856e-01
1.548470705747604370e-01,1.248562559485435486e-01,8.047037720680236816e-01,4.431364685297012329e-02,1.015760283917188644e-02,5.584774613380432129e-01,8.282729387283325195e-01,-1.979105472564697266e-01,3.918834403157234192e-02,2.659260928630828857e-01,8.706559240818023682e-02,4.697401018347591162e-04,-1.403535995632410049e-02,1.867235302925109863e-01,-2.319437637925148010e-02,-1.062636822462081909e-01,1.352612511254847050e-03,-1.868107020854949951e-01,6.144138425588607788e-02,1.585466414690017700e-01,1.056682094931602478e-01,2.447213977575302124e-01,8.765087276697158813e-02,3.759087026119232178e-01,-5.770221352577209473e-01,1.022481083869934082e+00,2.795379459857940674e-01,-1.573279798030853271e-01,-5.388787016272544861e-02,-1.972016990184783936e-01,-5.390533804893493652e-01,3.786988258361816406e-01,1.080226659774780273e+00,-2.183594554662704468e-01,-8.470476418733596802e-02,-1.845999509096145630e-01
1.650285720825195312e-01,1.356942653656005859e-01,8.020945787429809570e-01,4.189456999301910400e-02,4.623494111001491547e-03,5.343291759490966797e-01,8.442249298095703125e-01,-2.167215794324874878e-01,2.970560081303119659e-02,2.613889873027801514e-01,7.328782975673675537e-02,-4.636703524738550186e-03,-1.531337667256593704e-02,2.066687643527984619e-01,-4.409473913256078959e-04,-3.616230562329292297e-02,1.859587384387850761e-03,-1.989416927099227905e-01,5.814164504408836365e-02,1.608200818300247192e-01,9.166586399078369141e-02,2.490030974149703979e-01,2.729487046599388123e-02,3.908625841140747070e-01,-5.901182293891906738e-01,9.815189242362976074e-01,2.715576887130737305e-01,-1.704102605581283569e-01,-3.304530307650566101e-02,-1.708263307809829712e-01,-4.898520112037658691e-01,4.178792536258697510e-01,1.085758090019226074e+00,-2.399810701608657837e-01,-8.659855276346206665e-02,-1.787734776735305786e-01
1.721385121345520020e-01,1.449642032384872437e-01,7.996529340744018555e-01,3.911758214235305786e-02,4.126589337829500437e-04,5.166951417922973633e-01,8.552752733230590820e-01,-2.292170226573944092e-01,3.188984468579292297e-02,2.539386749267578125e-01,6.016205996274948120e-02,-1.404156093485653400e-03,-1.967211440205574036e-02,2.226350158452987671e-01,1.589309982955455780e-02,1.898383349180221558e-02,2.549930009990930557e-03,-2.084443420171737671e-01,5.282428488135337830e-02,1.642506718635559082e-01,7.921051234006881714e-02,2.504806816577911377e-01,-3.370865061879158020e-02,4.143090248107910156e-01,-5.943690538406372070e-01,9.436861276626586914e-01,2.559760510921478271e-01,-1.780041307210922241e-01,-1.345450617372989655e-02,-1.480501294136047363e-01,-4.625011682510375977e-01,4.537562727928161621e-01,1.087912201881408691e+00,-2.600108385086059570e-01,-8.971884101629257202e-02,-1.629517823457717896e-01
1.809553802013397217e-01,1.558405309915542603e-01,7.972078323364257812e-01,3.498777374625205994e-02,-4.925549961626529694e-03,4.974481761455535889e-01,8.667738437652587891e-01,-2.406814098358154297e-01,3.560127690434455872e-02,2.535080909729003906e-01,3.822746500372886658e-02,-6.724823731929063797e-03,-2.618824876844882965e-02,2.422689050436019897e-01,3.645388409495353699e-02,8.333908021450042725e-02,4.768097307533025742e-03,-2.149450927972793579e-01,4.607419297099113464e-02,1.565979570150375366e-01,6.444638967514038086e-02,2.457959800958633423e-01,-1.045874506235122681e-01,4.463914036750793457e-01,-5.989517569541931152e-01,8.914797902107238770e-01,2.493499964475631714e-01,-1.922902017831802368e-01,5.825487896800041199e-03,-1.206193566322326660e-01,-4.370908439159393311e-01,4.909968078136444092e-01,1.085131049156188965e+00,-2.859156727790832520e-01,-9.619509428739547729e-02,-1.414814442396163940e-01
1.899467855691909790e-01,1.687924116849899292e-01,7.955725193023681641e-01,2.977826818823814392e-02,-6.551636848598718643e-03,4.772110879421234131e-01,8.782595992088317871e-01,-2.421243190765380859e-01,4.798024520277976990e-02,2.647914290428161621e-01,2.135151065886020660e-02,-4.232699051499366760e-03,-3.537943214178085327e-02,2.557868659496307373e-01,5.073779076337814331e-02,1.411040872335433960e-01,9.362014941871166229e-03,-2.147414386272430420e-01,4.732313007116317749e-02,1.454631239175796509e-01,4.813701659440994263e-02,2.359142452478408813e-01,-1.748410910367965698e-01,4.904327690601348877e-01,-5.994201302528381348e-01,8.303934335708618164e-01,2.366024702787399292e-01,-2.111258655786514282e-01,2.210460044443607330e-02,-9.922417253255844116e-02,-4.261659085750579834e-01,5.248425006866455078e-01,1.079690694808959961e+00,-3.131529390811920166e-01,-1.037309616804122925e-01,-1.134284958243370056e-01
1.964496672153472900e-01,1.813005506992340088e-01,7.944055199623107910e-01,2.505733259022235870e-02,-7.362955249845981598e-03,4.630230963230133057e-01,8.859613537788391113e-01,-2.396965920925140381e-01,6.121929734945297241e-02,2.792005836963653564e-01,1.208446454256772995e-02,6.460303440690040588e-03,-4.610356315970420837e-02,2.646776139736175537e-01,6.034236401319503784e-02,1.945597380399703979e-01,1.927736960351467133e-02,-2.147114872932434082e-01,4.805200919508934021e-02,1.309743374586105347e-01,3.004363179206848145e-02,2.185304611921310425e-01,-2.537967860698699951e-01,5.478140115737915039e-01,-5.886824131011962891e-01,7.708530426025390625e-01,2.206491082906723022e-01,-2.247712016105651855e-01,4.567665606737136841e-02,-7.533566653728485107e-02,-4.235156774520874023e-01,5.481675267219543457e-01,1.081480979919433594e+00,-3.307887911796569824e-01,-1.070719882845878601e-01,-8.335434645414352417e-02
2.048072218894958496e-01,1.904669404029846191e-01,7.943110466003417969e-01,2.202063053846359253e-02,-6.328338291496038437e-03,4.488396048545837402e-01,8.933185338973999023e-01,-2.319847345352172852e-01,7.531154155731201172e-02,2.884447872638702393e-01,1.180248148739337921e-02,2.496812492609024048e-02,-5.477514863014221191e-02,2.661647498607635498e-01,6.996039301156997681e-02,2.632297277450561523e-01,3.374362364411354065e-02,-2.036315053701400757e-01,5.970180407166481018e-02,1.126319915056228638e-01,8.235981687903404236e-03,1.942943930625915527e-01,-3.281767964363098145e-01,6.087877154350280762e-01,-5.775799155235290527e-01,7.278602719306945801e-01,2.141390144824981689e-01,-2.287614345550537109e-01,6.911121308803558350e-02,-5.316604673862457275e-02,-4.231319725513458252e-01,5.565773844718933105e-01,1.086575746536254883e+00,-3.299463093280792236e-01,-1.051412895321846008e-01,-6.071470677852630615e-02
